title,questionType,difficulty,subjectId,text,gradeLevel,option1,option1Correct,option1Feedback,option2,option2Correct,option2Feedback,option3,option3Correct,option3Feedback,option4,option4Correct,option4Feedback,correctAnswer,tolerance,explanation,hint
"Integrated Science & Inquiry (Y8) Question 896",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",8,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 897",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",9,,,,,,,,,,,,,58,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 898",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",10,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 899",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",11,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 900",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",12,,,,,,,,,,,,,35,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 901",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",1,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 902",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",2,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 903",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",3,,,,,,,,,,,,,10,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 904",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",4,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 905",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",5,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 906",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",6,,,,,,,,,,,,,48,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 907",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",7,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 908",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",8,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 909",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",9,,,,,,,,,,,,,33,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 910",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",10,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 911",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",11,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 912",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",12,,,,,,,,,,,,,3,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 913",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",1,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 914",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",2,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 915",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",3,,,,,,,,,,,,,62,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 916",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",4,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 917",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",5,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 918",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",6,,,,,,,,,,,,,67,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 919",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",7,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 920",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",8,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 921",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",9,,,,,,,,,,,,,8,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 922",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",10,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 923",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",11,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 924",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",12,,,,,,,,,,,,,29,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 925",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",1,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 926",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",2,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 927",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",3,,,,,,,,,,,,,22,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 928",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",4,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 929",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",5,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 930",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",6,,,,,,,,,,,,,7,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 931",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",7,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 932",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",8,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 933",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",9,,,,,,,,,,,,,33,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 934",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",10,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 935",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",11,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 936",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",12,,,,,,,,,,,,,3,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 937",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",1,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 938",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",2,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 939",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",3,,,,,,,,,,,,,15,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 940",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",4,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 941",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",5,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 942",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",6,,,,,,,,,,,,,17,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 943",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",7,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 944",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",8,,,,,,,,,,,,,false,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 945",NUMERIC,HARD,cmesxd5h6001htxcfbvidnh6t,"This is a sample numeric question for Integrated Science & Inquiry (Y8).",9,,,,,,,,,,,,,71,0.1,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 946",MULTIPLE_CHOICE,EASY,cmesxd5h6001htxcfbvidnh6t,"This is a sample multiple choice question for Integrated Science & Inquiry (Y8).",10,"Option A",true,"Correct!","Option B",false,"Incorrect.","Option C",false,"Not right.","Option D",false,"Wrong answer.",,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
"Integrated Science & Inquiry (Y8) Question 947",TRUE_FALSE,MEDIUM,cmesxd5h6001htxcfbvidnh6t,"This is a sample true false question for Integrated Science & Inquiry (Y8).",11,,,,,,,,,,,,,true,,"Sample explanation for Integrated Science & Inquiry (Y8).","Sample hint for Integrated Science & Inquiry (Y8)."
